SUPPLIER_PID,EAN,FNAME,FNAME_LANG,FORDER,FUNIT,FVALUE,FVALUE_LANG,REFERENCE_FEATURE_GROUP_ID,REFERENCE_FEATURE_SYSTEM_NAME
4008321023025,4008321023025,EF000010,,,,EV001610,,EC000533,ETIM-9.0
4008321023025,4008321023025,EF005474,,,,EV006405,,EC000533,ETIM-9.0
4008321023025,4008321023025,EF013759,,,,false,,EC000533,ETIM-9.0
4008321023025,4008321023025,EF014925,,,,false,,EC000533,ETIM-9.0
4008321023025,4008321023025,EF014926,,,,false,,EC000533,ETIM-9.0
4008321023025,4008321023025,EF014927,,,,false,,EC000533,ETIM-9.0
4008321023025,4008321023025,EF011072,,,,true,,EC000533,ETIM-9.0
4008321023025,4008321023025,EF000008,,,,29.00,,EC000533,ETIM-9.0
4008321023025,4008321023025,EF000040,,,,21.00,,EC000533,ETIM-9.0
4008321023025,4008321023025,EF000049,,,,21.00,,EC000533,ETIM-9.0
4008321023025,4008321023025,EF000346,,,,-,,EC000533,ETIM-9.0
4008321023025,4008321023025,EF000118,,,,-,,EC000533,ETIM-9.0
4008321023025,4008321023025,EF000551,,,,-,,EC000533,ETIM-9.0
4008321023025,4008321023025,EF022117,,,,-,,EC000533,ETIM-9.0
4008321023025,4008321023025,EF014568,,,,-,,EC000533,ETIM-9.0
4008321023025,4008321023025,EF001469,,,,-,,EC000533,ETIM-9.0
4008321049629,4008321049629,EF000010,,,,EV000101,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF008327,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF012152,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF012153,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF012154,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF012188,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF012155,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF012156,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF012158,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF012159,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF012160,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF012161,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF012162,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF012163,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF012164,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF012165,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF012166,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF012167,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF012168,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF012169,,,,true,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF003770,,,,true,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF006622,,,,true,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF006623,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF006624,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF003741,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF003742,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF006625,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF003743,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF006626,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF003747,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF006630,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF003725,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF003727,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF003731,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF006627,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF003728,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF006628,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF003763,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF006629,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF003748,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF003732,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF006631,,,,73,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF006631,,,,73,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF000280,,,,70,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF000280,,,,70,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF005127,,,,220,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF005127,,,,240,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF000150,,,,EV005352,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF000878,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF005474,,,,EV006405,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF001438,,,,110.00,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF000008,,,,75.00,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF000040,,,,30.00,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF013759,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF014925,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF014926,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF014927,,,,false,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF011072,,,,true,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF000004,,,,-,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF016431,,,,-,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF006632,,,,-,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF009376,,,,-,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF006633,,,,-,,EC001497,ETIM-9.0
4008321049629,4008321049629,EF006634,,,,-,,EC001497,ETIM-9.0
4008321073037,4008321073037,EF000279,,,,EV000681,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF006419,,,,true,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF004892,,,,20,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF004892,,,,75,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF012169,,,,false,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF012152,,,,false,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF012153,,,,false,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF012154,,,,false,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF012188,,,,false,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF012155,,,,false,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF012156,,,,false,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF012158,,,,false,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF012159,,,,false,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF012160,,,,false,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF012161,,,,true,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF012162,,,,true,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF012163,,,,false,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF012164,,,,false,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF012165,,,,false,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF012166,,,,false,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF012167,,,,false,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF012168,,,,false,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF011959,,,,EV000599,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF000316,,,,EV000415,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF003453,,,,true,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF003454,,,,true,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF001596,,,,EV000139,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF003696,,,,true,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF009219,,,,true,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF009220,,,,true,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF003698,,,,true,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF003699,,,,2,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF001438,,,,104.00,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF000008,,,,33.00,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF000040,,,,22.00,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF005474,,,,EV006405,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF013759,,,,false,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF014925,,,,false,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF014926,,,,false,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF014927,,,,false,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF011072,,,,true,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF000315,,,,-,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF003933,,,,-,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF000551,,,,-,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF016431,,,,-,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF000007,,,,-,,EC001500,ETIM-9.0
4008321073037,4008321073037,EF003840,,,,-,,EC001500,ETIM-9.0
4008321073112,4008321073112,EF000010,,,,EV000101,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF008327,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF012152,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF012153,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF012154,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF012188,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF012155,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF012156,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF012158,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF012159,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF012160,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF012161,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF012162,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF012163,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF012164,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF012165,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF012166,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF012167,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF012168,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF012169,,,,true,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF003770,,,,true,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF006622,,,,true,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF006623,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF006624,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF003741,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF003742,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF006625,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF003743,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF006626,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF003747,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF006630,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF003725,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF003727,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF003731,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF006627,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF003728,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF006628,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF003763,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF006629,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF003748,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF003732,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF006631,,,,39,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF006631,,,,39,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF000280,,,,39,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF000280,,,,39,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF005127,,,,220,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF005127,,,,240,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF000150,,,,EV005352,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF000878,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF005474,,,,EV006405,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF001438,,,,110.00,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF000008,,,,75.00,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF000040,,,,30.00,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF013759,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF014925,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF014926,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF014927,,,,false,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF011072,,,,true,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF000004,,,,-,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF016431,,,,-,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF006632,,,,-,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF009376,,,,-,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF006633,,,,-,,EC001497,ETIM-9.0
4008321073112,4008321073112,EF006634,,,,-,,EC001497,ETIM-9.0
4008321083692,4008321083692,EF000010,,,,EV000154,,EC000533,ETIM-9.0
4008321083692,4008321083692,EF013759,,,,false,,EC000533,ETIM-9.0
4008321083692,4008321083692,EF014925,,,,false,,EC000533,ETIM-9.0
4008321083692,4008321083692,EF014926,,,,false,,EC000533,ETIM-9.0
4008321083692,4008321083692,EF014927,,,,false,,EC000533,ETIM-9.0
4008321083692,4008321083692,EF011072,,,,true,,EC000533,ETIM-9.0
4008321083692,4008321083692,EF000008,,,,71,,EC000533,ETIM-9.0
4008321083692,4008321083692,EF000040,,,,27.00,,EC000533,ETIM-9.0
4008321083692,4008321083692,EF000049,,,,27.00,,EC000533,ETIM-9.0
4008321083692,4008321083692,EF000346,,,,-,,EC000533,ETIM-9.0
4008321083692,4008321083692,EF000118,,,,-,,EC000533,ETIM-9.0
4008321083692,4008321083692,EF000551,,,,-,,EC000533,ETIM-9.0
4008321083692,4008321083692,EF005474,,,,-,,EC000533,ETIM-9.0
4008321083692,4008321083692,EF022117,,,,-,,EC000533,ETIM-9.0
4008321083692,4008321083692,EF014568,,,,-,,EC000533,ETIM-9.0
4008321083692,4008321083692,EF001469,,,,-,,EC000533,ETIM-9.0
4008321099488,4008321099488,EF000010,,,,EV000101,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF008327,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF012152,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF012153,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF012154,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF012188,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF012155,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF012156,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF012158,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF012159,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF012160,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF012161,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF012162,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF012163,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF012164,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF012165,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF012166,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF012167,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF012168,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF012169,,,,true,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF003770,,,,true,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF006622,,,,true,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF006623,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF006624,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF003741,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF003742,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF006625,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF003743,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF006626,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF003747,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF006630,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF003725,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF003727,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF003731,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF006627,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF003728,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF006628,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF003763,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF006629,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF003748,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF003732,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF006631,,,,39,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF006631,,,,39,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF000280,,,,35,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF000280,,,,35,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF005127,,,,220,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF005127,,,,240,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF000150,,,,EV005353,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF000878,,,,true,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF005474,,,,EV006405,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF001438,,,,171.00,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF000008,,,,83.00,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF000040,,,,32.00,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF013759,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF014925,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF014926,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF014927,,,,false,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF011072,,,,true,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF000004,,,,-,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF016431,,,,-,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF006632,,,,-,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF009376,,,,-,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF006633,,,,-,,EC001497,ETIM-9.0
4008321099488,4008321099488,EF006634,,,,-,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF000010,,,,EV000101,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF008327,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF012152,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF012153,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF012154,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF012188,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF012155,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF012156,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF012158,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF012159,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF012160,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF012161,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF012162,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF012163,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF012164,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF012165,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF012166,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF012167,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF012168,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF012169,,,,true,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF003770,,,,true,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF006622,,,,true,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF006623,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF006624,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF003741,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF003742,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF006625,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF003743,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF006626,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF003747,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF006630,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF003725,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF003727,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF003731,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF006627,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF003728,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF006628,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF003763,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF006629,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF003748,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF003732,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF006631,,,,73,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF006631,,,,73,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF000280,,,,73,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF000280,,,,73,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF005127,,,,220,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF005127,,,,240,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF000150,,,,EV005353,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF000878,,,,true,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF005474,,,,EV006405,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF001438,,,,171.00,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF000008,,,,83.00,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF000040,,,,32.00,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF013759,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF014925,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF014926,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF014927,,,,false,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF011072,,,,true,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF000004,,,,-,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF016431,,,,-,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF006632,,,,-,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF009376,,,,-,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF006633,,,,-,,EC001497,ETIM-9.0
4008321099501,4008321099501,EF006634,,,,-,,EC001497,ETIM-9.0
4008321111579,4008321111579,EF000279,,,,EV000681,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF006419,,,,true,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF004892,,,,35,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF004892,,,,105,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF012169,,,,false,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF012152,,,,false,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF012153,,,,false,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF012154,,,,false,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF012188,,,,false,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF012155,,,,false,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF012156,,,,false,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF012158,,,,false,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF012159,,,,false,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF012160,,,,false,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF012161,,,,true,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF012162,,,,true,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF012163,,,,false,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF012164,,,,false,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF012165,,,,false,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF012166,,,,false,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF012167,,,,false,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF012168,,,,false,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF011959,,,,EV000599,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF000316,,,,EV000415,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF003453,,,,true,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF003454,,,,true,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF001596,,,,EV000139,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF000007,,,,EV000202,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF003696,,,,true,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF009219,,,,true,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF009220,,,,true,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF003698,,,,true,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF003699,,,,2,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF001438,,,,128.00,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF000008,,,,38.00,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF000040,,,,31.00,,EC001500,ETIM-9.0
4008321111579,4008321111579,EF005474,,,,EV006405,,EC001500,ETIM-9.0
